鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯,縣市名稱,郵遞區號,交易年,交易月,交易日,建物坪數,單坪價格,建築完成年,建築完成月,建築完成日,交易時屋齡,車位有無,PK_key,latitude,longitude,郵遞區號6碼,土地位置建物門牌
中山區,房地(土地+建物)+車位,32.76,土地1建物1車位3,十四層,十六層,1,住家用,鋼筋混凝土造,415.47,4,2,3,有,有,106390000,坡道平面,101.22,9300000,,180.07,7.91,20.8,1,台北市,104,2020,3,18,125.679675,846517.1476613064,2016,5,24,4,1,RPRQMLLMLHPFFCA08CA,25.062865,121.527261,,臺北市中山區民權東路一段７７號十四樓
中山區,房地(土地+建物),19.04,土地1建物1車位0,七層,十一層,1,住家用,鋼筋混凝土造,135.79,3,1,2,有,有,23500000,,0.0,0,,118.88,0.73,10.61,1,台北市,104,2019,12,30,41.076475,572103.6189205622,1988,1,4,31,0,RPWRMLLMLHPFFCA68CA,25.065803,121.535575,,臺北市中山區建國北路三段82號七樓
中山區,房地(土地+建物),13.86,土地2建物1車位0,四層,七層,3,住家用,鋼筋混凝土造,52.58,1,1,1,有,有,11680000,,0.0,0,含增建或未登記建物。；,28.1,1.14,2.69,1,台北市,104,2020,3,8,15.905449999999998,734339.4874084041,2006,1,2,14,0,RPQNMLLJMHPFFCA47CA,25.061166,121.528092,,臺北市中山區新生北路二段137巷8號4樓之5
中山區,房地(土地+建物),5.82,土地1建物1車位0,八層,十二層,1,見其他登記事項,鋼骨鋼筋混凝土造,60.260000000000005,0,0,0,無,有,15620000,,0.0,0,,33.9,4.62,0.0,1,台北市,104,2019,9,13,18.22865,856892.8582204388,2020,1,20,-1,0,RPPNMLPKMHPFFCA87CA,25.062902,121.525052,,臺北市中山區民權東路一段６１之１號八樓
中山區,房地(土地+建物),7.41,土地1建物1車位0,七層,十二層,1,見其他登記事項,鋼骨鋼筋混凝土造,76.78999999999999,0,0,0,無,有,20200000,,0.0,0,,36.63,6.14,6.3,1,台北市,104,2019,11,28,23.228975,869603.5877605448,2020,1,20,-1,0,RPQNMLPKMHPFFCA97CA,25.062911,121.525007,,臺北市中山區民權東路一段５９號七樓
中山區,房地(土地+建物)+車位,7.45,土地1建物1車位1,九層,十二層,1,見其他登記事項,鋼骨鋼筋混凝土造,115.71,0,0,0,無,有,23600000,升降平面,38.92,2700000,,36.63,6.14,6.3,1,台北市,104,2019,12,2,35.002275,674241.8885629578,2020,1,20,-1,1,RPRNMLPKMHPFFCA08CA,25.062911,121.525007,,臺北市中山區民權東路一段５９號九樓
中山區,房地(土地+建物),4.51,土地1建物1車位0,五層,七層,5,住家用,鋼筋混凝土造,36.33,1,1,1,有,無,5000000,,0.0,0,,23.94,0.0,3.57,1,台北市,104,2020,2,13,10.989825,454966.2983714481,1981,6,11,39,0,RPRNMLNKMHPFFCA87CA,25.065282,121.527023,,臺北市中山區新生北路三段５６巷１０號五樓之６
中山區,房地(土地+建物),3.51,土地2建物1車位0,七層,十二層,5,商業用,鋼筋混凝土造,34.56,1,1,1,有,有,5600000,,0.0,0,,24.03,0.0,0.0,1,台北市,104,2020,3,12,10.4544,535659.6265687175,1985,3,27,35,0,RPSNMLRKMHPFFCA38CA,25.063266,121.527356,,臺北市中山區新生北路三段１０號七樓之５
中山區,房地(土地+建物)+車位,15.75,土地1建物1車位1,五層,五層,5,住家用,鋼筋混凝土造,67.59,1,1,1,有,有,13000000,升降機械,0.0,0,含增建或未登記建物。；,40.89,14.21,0.0,0,台北市,104,2020,3,8,20.445975,635821.9649588733,1990,7,24,30,1,RPRPMLQJMHPFFCA28CA,25.0513221,121.5427239,,臺北市中山區南京東路三段194巷5號5樓之1
中山區,房地(土地+建物),4.1,土地1建物1車位0,九層,十二層,5,商業用,鋼筋混凝土造,36.04,1,1,1,有,有,4200000,,0.0,0,,27.31,0.0,0.0,1,台北市,104,2020,3,13,10.9021,385246.8790416525,1980,4,3,40,0,RPWSMLRJMHPFFCA56CA,25.0548211,121.5262593,,臺北市中山區長春路６２號九樓之４
中山區,房地(土地+建物),26.71,土地1建物1車位0,五層,七層,3,住家用,鋼筋混凝土造,164.47,4,2,2,有,無,26600000,,0.0,0,,157.31,0.0,7.16,1,台北市,104,2020,2,28,49.752175,534649.9926887618,1983,11,15,37,0,RPWPMLSJMHPFFCA98CA,25.078699,121.544668,,臺北市中山區北安路458巷39號5樓
中山區,房地(土地+建物),3.19,土地6建物1車位0,十層,十二層,5,住家用,鋼筋混凝土造,25.4,1,0,1,有,有,4500000,,0.0,0,含增建或未登記建物。,17.27,0.0,2.7,1,台北市,104,2020,3,2,7.683499999999999,585670.592828789,1978,10,2,42,0,RPPNMLOJMHPFFCA77DA,25.049902,121.528085,,臺北市中山區新生北路一段１０８之３號１０樓之１
中山區,房地(土地+建物),14.07,土地1建物1車位0,九層,十二層,1,住家用,鋼筋混凝土造,122.18,3,2,2,有,有,22950000,,0.0,0,含增建或未登記建物。,90.74,0.0,14.06,1,台北市,104,2020,2,26,36.95945,620950.798780826,1984,12,14,36,0,RPSUMLRJMHPFFCA09DA,25.066048,121.533035,,臺北市中山區松江路５１２號９樓
中山區,房地(土地+建物)+車位,27.55,土地2建物1車位2,九層,十七層,1,住家用,鋼筋混凝土造,321.67,5,2,3,有,有,85450000,坡道平面,59.54,5800000,,155.74,11.12,15.42,1,台北市,104,2020,1,13,97.305175,878165.0102371225,2015,7,13,5,1,RPSNMLMKMHPFFCA97DA,25.0644578,121.5328831,,臺北市中山區松江路４２２號９樓
中山區,房地(土地+建物),22.92,土地1建物1車位0,四層,七層,3,住家用,鋼筋混凝土造,98.88,3,2,2,有,有,21800000,,0.0,0,含增建或未登記建物。,52.57,7.49,5.92,1,台北市,104,2020,3,1,29.9112,728823.9856642328,2014,7,3,6,0,RPOOMLNKMHPFFCA77DA,25.049105,121.527524,,臺北市中山區長安東路一段６５巷２０號４樓
中山區,房地(土地+建物),19.44,土地1建物1車位0,三層,七層,3,住家用,鋼筋混凝土造,107.38,3,2,2,有,無,13800000,,0.0,0,,79.63,1.19,10.08,1,台北市,104,2019,8,15,32.48245,424844.80080782087,1985,10,23,34,0,RPURMLSJMHPFFCA98CA,25.047975,121.557276,,臺北市中山區林森北路107巷46號3樓之1
中山區,房地(土地+建物),2.68,土地2建物1車位0,十一層,十二層,1,商業用,鋼筋混凝土造,33.14,0,0,0,無,有,5100000,,0.0,0,含增建或未登記建物。依仲介公司提供之資料登錄,22.6,3.99,0.0,1,台北市,104,2020,2,27,10.02485,508735.7915579784,1982,7,7,38,0,RPVRMLQJMHPFFCA88CA,25.0545986,121.5255575,,臺北市中山區林森北路263號11樓之8
中山區,房地(土地+建物),10.74,土地1建物1車位0,七層,八層,5,住家用,鋼筋混凝土造,51.010000000000005,1,1,1,有,有,9200000,,0.0,0,,31.65,1.66,0.0,1,台北市,104,2020,2,25,15.430525,596220.8025974489,2007,3,29,13,0,RPOSMLQJMHPFFCA28CA,25.048397,121.530637,,臺北市中山區長安東路二段１６號七樓之２
中山區,房地(土地+建物)+車位,34.34,土地1建物1車位2,四層,九層,3,住家用,鋼筋混凝土造,213.21,3,2,2,有,有,40500000,坡道平面,0.0,0,含增建或未登記建物。；,187.62,1.29,13.11,1,台北市,104,2020,3,10,64.496025,627945.6757218759,1993,12,27,27,1,RPQNMLRJMHPFFCA08CA,25.08362,121.550444,,臺北市中山區北安路630巷25弄13號4樓
中山區,房地(土地+建物),43.31,土地1建物1車位0,九層,十二層,1,住家用,鋼筋混凝土造,142.87,2,2,1,有,有,23500000,,0.0,0,含增建或未登記建物。；,71.27,0.0,7.62,1,台北市,104,2020,3,15,43.218175,543752.7151481987,2000,6,28,20,0,RPRNMLRJMHPFFCA18CA,25.078045,121.558596,,臺北市中山區敬業三路162巷80號9樓
中山區,房地(土地+建物)+車位,21.13,土地2建物1車位1,十一層,十四層,1,見其他登記事項,鋼筋混凝土造,180.55,3,2,2,有,有,40580000,坡道平面,29.1,0,,94.08,2.72,10.53,1,台北市,104,2020,2,16,54.616375000000005,743000.611080468,2013,11,12,7,1,RPSQMLRLMHPFFCA78CA,25.058183,121.5281288,,臺北市中山區民生東路二段3號11樓之1
中山區,房地(土地+建物),26.2,土地1建物1車位0,一層,六層,3,商業用,鋼筋混凝土造,241.03,5,2,4,有,無,26880000,,0.0,0,,115.57,118.34,0.0,1,台北市,104,2020,3,6,72.911575,368665.7434021965,1982,12,30,38,0,RPQNMLNKMHPFFCA77CA,25.067415,121.526921,,臺北市中山區新生北路三段８４巷２０號
中山區,房地(土地+建物)+車位,37.79,土地1建物1車位1,一層,九層,3,住家用,鋼筋混凝土造,171.42,3,2,2,有,有,26000000,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。；,98.41,0.0,12.05,1,台北市,104,2020,2,25,51.85455,501402.48059234914,1999,5,11,21,1,RPWSMLOKMHPFFCA98CA,25.049936,121.526438,,臺北市中山區通北街１３２巷１０號
中山區,房地(土地+建物)+車位,37.5,土地1建物1車位1,四層,九層,3,住家用,鋼筋混凝土造,179.3,3,2,2,有,有,25000000,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。；,100.95,0.0,12.28,1,台北市,104,2020,2,25,54.23825,460929.32570648944,1999,5,11,21,1,RPXTMLOKMHPFFCA56CA,25.084689,121.537155,,臺北市中山區通北街１１８巷９號四樓
中山區,房地(土地+建物),9.09,土地1建物1車位0,二層,十二層,1,商業用,鋼筋混凝土造,83.13,1,2,1,有,有,15650000,,0.0,0,,67.85,0.0,4.15,1,台北市,104,2020,3,9,25.146825,622344.9680029189,1983,4,30,37,0,RPVNMLRLMHPFFCA78CA,25.0483808,121.5427736,,臺北市中山區長安東路二段１８９號二樓之５
中山區,房地(土地+建物)+車位,17.19,土地1建物1車位1,三層,七層,3,住家用,鋼筋混凝土造,117.57,2,1,2,有,無,19500000,塔式車位,19.77,1500000,,44.87,0.0,5.57,1,台北市,104,2020,2,24,35.564924999999995,548293.0162231469,2015,7,31,5,1,RPWQMLTJMHPFFCA56CA,25.062191,121.524734,,臺北市中山區民權東路一段58巷7號3樓
中山區,房地(土地+建物)+車位,51.43,土地1建物1車位2,十一層,十五層,1,住家用,鋼筋混凝土造,274.0,3,2,2,有,有,89000000,坡道平面,0.0,0,含增建或未登記建物。；,127.74,3.51,18.05,1,台北市,104,2020,2,25,82.88499999999999,1073776.9198286785,2007,9,19,13,1,RPRNMLSJMHPFFCA28CA,25.0783296,121.5472376,,臺北市中山區明水路397巷18弄6號11樓
中山區,房地(土地+建物),21.32,土地1建物1車位0,二層,十五層,1,見其他登記事項,鋼筋混凝土造,105.04,3,2,1,有,有,22030000,,0.0,0,含增建或未登記建物。,79.45,0.78,5.99,1,台北市,104,2020,3,6,31.7746,693321.0803597842,1986,3,14,34,0,RPVNMLMKMHPFFCA28DA,25.0564051,121.5432426,,臺北市中山區興安街７７號２樓
中山區,房地(土地+建物)+車位,33.62,土地1建物1車位1,七層,八層,3,住家用,鋼筋混凝土造,167.25,4,2,2,有,有,31800000,塔式車位,0.0,1600000,含增建或未登記建物。；,80.53,0.0,16.23,1,台北市,104,2020,2,22,50.593125,628543.8980098581,2004,11,3,16,1,RPVOMLRKMHPFFCA88DA,25.061733,121.521514,,臺北市中山區中山北路二段１２８巷３０號７樓
中山區,房地(土地+建物),7.12,土地1建物1車位0,八層,八層,3,住家用,鋼筋混凝土造,55.14,2,1,1,有,有,10800000,,0.0,0,含增建或未登記建物。,38.49,0.0,3.81,1,台北市,104,2020,2,14,16.67985,647487.8371208375,1977,9,29,43,0,RPOSMLMLMHPFFCA18DA,25.053474,121.524397,,臺北市中山區中山北路二段２７巷１７號８樓之１５
中山區,房地(土地+建物),9.54,土地1建物1車位0,十三層,十三層,1,住家用,鋼筋混凝土造,98.94,5,2,2,有,有,23450000,,0.0,0,含增建或未登記建物。,55.23,7.02,9.1,1,台北市,104,2020,2,17,29.92935,783511.8370429027,1997,5,21,23,0,RPTNMLMKMHPFFCA08DA,25.0477418,121.5331559,,臺北市中山區松江路４３號１３樓之４
中山區,房地(土地+建物)+車位,64.13,土地1建物1車位2,一層,十二層,1,住家用,鋼筋混凝土造,303.89,0,1,0,有,有,66660000,坡道機械,34.48,2000000,含增建或未登記建物。,137.74,19.48,10.05,1,台北市,104,2020,2,21,91.926725,725142.7699616188,2007,5,3,13,1,RPTOMLQKMHPFFCA58DA,25.077772,121.566486,,臺北市中山區堤頂大道二段２４２號
中山區,房地(土地+建物)+車位,63.09,土地1建物1車位2,四層,四十二層,1,住家用,見其他登記事項,546.79,0,0,0,無,有,200000000,坡道平面,75.8,4800000,,291.36,0.0,39.92,1,台北市,104,2020,3,18,165.40397499999995,1209160.7834696842,2014,12,29,6,1,RPSQMLQJNHPFFCA58CA,25.081101,121.559496,,臺北市中山區植福路２８６巷３２號四樓
中山區,房地(土地+建物),10.81,土地1建物1車位0,十二層,十四層,1,住家用,鋼筋混凝土造,106.13,3,2,2,有,有,19450000,,0.0,0,含增建或未登記建物。；,90.6,1.15,7.81,1,台北市,104,2020,3,12,32.104325,605837.3754938003,1988,6,13,32,0,RPRNMLTJMHPFFCA38CA,25.0477418,121.5331559,,臺北市中山區新生北路一段40號12樓
中山區,房地(土地+建物),11.14,土地1建物1車位0,十四層,十四層,1,商業用,鋼骨鋼筋混凝土造,100.44,2,2,1,有,有,25000000,,0.0,0,,67.35,0.0,3.36,1,台北市,104,2020,3,2,30.3831,822825.847263775,2006,11,29,14,0,RPRRMLOLMHPFFCA48CA,25.063391,121.522246,,臺北市中山區中山北路二段１６８號十四樓之１
中山區,房地(土地+建物)+車位,17.11,土地3建物1車位1,十二層,十三層,1,見其他登記事項,鋼筋混凝土造,172.81,3,1,2,有,有,40200000,升降機械,25.6,1800000,,88.14,4.37,9.03,1,台北市,104,2020,3,25,52.275025,769009.6752703609,2018,12,19,2,1,RPXQMLOKMHPFFCA88CA,25.048278,121.53605,,臺北市中山區長安東路二段１１８號十二樓
中山區,房地(土地+建物),11.13,土地2建物1車位0,五層,十一層,1,住家用,鋼筋混凝土造,86.95,2,1,1,有,有,12700000,,0.0,0,含增建或未登記建物。；,60.25,0.0,5.75,1,台北市,104,2020,3,7,26.302375,482846.130815183,1978,3,1,42,0,RPSPMLNKMHPFFCA18CA,25.065407,121.528041,,臺北市中山區新生北路三段４３號五樓之２８
中山區,房地(土地+建物)+車位,10.54,土地1建物1車位1,六層,十五層,1,住家用,鋼筋混凝土造,123.36,2,1,1,有,有,29850000,升降機械,0.0,0,,62.78,3.75,3.66,1,台北市,104,2020,3,24,37.3164,799916.3906486155,2011,6,30,9,1,RPTPMLNKMHPFFCA28CA,25.063778,121.521315,,臺北市中山區撫順街１５號六樓
中山區,房地(土地+建物),34.67,土地1建物1車位0,一層,四層,2,住家用,加強磚造,82.6,1,1,1,有,無,14500000,,0.0,0,,82.6,0.0,0.0,0,台北市,104,2020,3,14,24.9865,580313.3692193785,1966,6,18,54,0,RPUNMLKKMHPFFCA87CA,25.059192,121.531949,,臺北市中山區民生東路二段１１５巷２５弄１２號
中山區,建物,0.0,土地0建物1車位0,七層,十一層,5,商業用,鋼筋混凝土造,40.870000000000005,1,1,1,有,有,4700000,,0.0,0,含增建或未登記建物。；,26.73,0.0,3.43,1,台北市,104,2020,1,10,12.363175000000002,380161.2449876346,1999,5,24,21,0,RPVNMLKKMHPFFCA97CA,25.05363,121.539927,,臺北市中山區龍江路120巷9號7樓之3
中山區,房地(土地+建物),2.83,土地3建物1車位0,七層,十三層,5,住家用,鋼筋混凝土造,31.01,0,0,0,無,有,3700000,,0.0,0,,21.78,0.0,2.73,1,台北市,104,2020,2,28,9.380525,394434.2134368812,1984,9,27,36,0,RPQNMLKKMHPFFCA47CA,25.060163,121.526107,,臺北市中山區錦州街５０號七樓之２７
中山區,房地(土地+建物),26.5,土地1建物1車位0,二層,四層,2,住家用,鋼筋混凝土造,80.47,3,2,1,有,無,13500000,,0.0,0,含增建或未登記建物。；,73.12,0.0,7.35,0,台北市,104,2020,3,14,24.342175,554593.0057605781,1970,12,10,50,0,RPRNMLKKMHPFFCA57CA,25.0677966,121.5244096,,臺北市中山區雙城街47之1號2樓
中山區,房地(土地+建物),47.09,土地1建物1車位0,三層,十二層,1,住家用,鋼筋混凝土造,155.72,3,2,2,有,有,24380000,,0.0,0,,77.76,0.0,8.22,1,台北市,104,2020,3,8,47.1053,517563.841011521,2000,6,28,20,0,RPSNMLKKMHPFFCA67CA,25.0777632,121.5584589,,臺北市中山區敬業三路162巷70號3樓
中山區,房地(土地+建物),9.29,土地1建物1車位0,四層,五層,5,住家用,鋼筋混凝土造,47.62,1,1,1,有,有,8780000,,0.0,0,含增建或未登記建物。；,30.46,0.0,9.02,0,台北市,104,2020,2,16,14.40505,609508.470987605,1987,6,9,33,0,RPOPMLKKMHPFFCA47CA,25.04998,121.52385,,臺北市中山區中山北路一段83巷22號4樓之4
中山區,房地(土地+建物),32.22,土地1建物1車位0,五層,五層,2,住家用,鋼筋混凝土造,102.63,3,2,2,有,無,17300000,,0.0,0,1.含頂樓增建2.權利人共2人,89.01,0.0,13.62,0,台北市,104,2020,3,9,31.045575,557245.2756954896,1980,12,31,40,0,RPOQMLKKMHPFFCA57CA,25.060163,121.526107,,臺北市中山區農安街１８７號五樓
中山區,房地(土地+建物),5.69,土地1建物1車位0,四層,七層,5,住家用,鋼筋混凝土造,34.12,1,1,1,有,有,5800000,,0.0,0,,25.28,0.0,2.92,1,台北市,104,2020,3,17,10.3213,561944.7162663618,1977,6,25,43,0,RPQRMLOKMHPFFCA28CA,25.056706,121.528735,,臺北市中山區中原街２２號四樓之８
中山區,房地(土地+建物),4.69,土地1建物1車位0,十三層,十四層,1,商業用,鋼筋混凝土造,50.92,2,1,1,有,有,13080000,,0.0,0,含增建或未登記建物。；,25.3,1.28,3.22,1,台北市,104,2020,3,4,15.4033,849168.6846325138,2005,8,26,15,0,RPUUMLOKMHPFFCA98CA,25.063898,121.525544,,臺北市中山區林森北路５３６號十三樓之８
中山區,房地(土地+建物),2.22,土地1建物1車位0,十一層,十一層,1,住家用,鋼筋混凝土造,20.5,0,0,0,無,有,3200000,,0.0,0,,13.56,0.0,2.52,1,台北市,104,2020,3,6,6.20125,516024.9949606934,1979,12,19,41,0,RPUNMLPKMHPFFCA38CA,25.0665869,121.5261865,,臺北市中山區德惠街34號11樓之20
中山區,房地(土地+建物),3.28,土地1建物1車位0,五層,十層,3,住家用,鋼筋混凝土造,31.75,1,1,1,有,有,4750000,,0.0,0,,22.47,0.0,3.13,1,台北市,104,2020,2,25,9.604375,494566.2783887552,1979,6,13,41,0,RPXQMLPJNHPFFCA98CA,25.059428,121.524882,,臺北市中山區錦州街30巷11號5樓之15
中山區,房地(土地+建物),3.41,土地1建物1車位0,四層,十層,5,住家用,鋼筋混凝土造,30.26,1,1,1,有,有,4850000,,0.0,0,,23.73,0.0,0.0,1,台北市,104,2020,3,11,9.15365,529843.2865578212,1979,4,12,41,0,RPQRMLQKMHPFFCA58DA,25.064796,121.526825,,臺北市中山區農安街３４號４樓之１０
中山區,房地(土地+建物),3.6,土地1建物1車位0,二層,十四層,5,商業用,鋼筋混凝土造,58.43,1,1,1,有,有,11300000,,0.0,0,,29.87,0.98,1.76,1,台北市,104,2020,3,9,17.675075,639318.3621568792,2009,6,22,11,0,RPTRMLKLMHPFFCA38DA,25.0648387,121.523335,,臺北市中山區農安街８號２樓
中山區,房地(土地+建物)+車位,89.13,土地1建物1車位2,六層，七層,七層,3,住家用,鋼筋混凝土造,424.37,7,3,4,有,有,62000000,坡道平面,82.18,6000000,含增建或未登記建物。,326.4,0.0,33.72,1,台北市,104,2020,3,1,128.371925,482971.64664314257,1979,11,17,41,1,RPXNMLSKMHPFFCA09DA,25.055401,121.531619,,臺北市中山區長春路１３７巷３號６樓之３
中山區,房地(土地+建物)+車位,41.56,土地1建物1車位1,四層,十層,3,住家用,鋼筋混凝土造,185.18,4,2,2,有,有,39880000,坡道平面,0.0,2500000,含增建或未登記建物。,114.64,4.14,13.6,1,台北市,104,2020,2,25,56.01695,711927.3719829444,1995,6,12,25,1,RPQRMLPKMHPFFCA48DA,25.0804203,121.5505239,,臺北市中山區北安路５８８巷３０弄２０號４樓
中山區,房地(土地+建物),4.03,土地1建物1車位0,五層,十四層,5,住家用,鋼筋混凝土造,43.58,1,1,1,有,有,11500000,,0.0,0,含增建或未登記建物。；,24.83,0.92,4.14,1,台北市,104,2020,2,23,13.18295,872338.892281318,2004,12,3,16,0,RPUNMLNKMHPFFCA18CA,25.063966,121.520529,,臺北市中山區天祥路80號5樓之2
中山區,房地(土地+建物),18.25,土地1建物1車位0,二層,四層,2,住家用,鋼筋混凝土造,48.61,2,1,2,有,無,6000000,,0.0,0,親友、員工或其他特殊關係間之交易。；親友、員工或其他特殊關係間之交易。,43.98,0.0,4.63,0,台北市,104,2020,3,6,14.704525,408037.6618761912,1975,6,16,45,0,RPUOMLNKMHPFFCA28CA,25.080708,121.547092,,臺北市中山區北安路５５１巷１８號二樓
中山區,房地(土地+建物),22.82,土地1建物1車位0,二層,十四層,1,見其他登記事項,鋼筋混凝土造,111.76,3,2,2,有,有,22500000,,0.0,0,含增建或未登記建物。；,84.44,0.99,6.25,1,台北市,104,2020,3,10,33.8074,665534.7645781692,1986,3,14,34,0,RPRPMLNKMHPFFCA08CA,25.056741,121.54246,,臺北市中山區民生東路三段88巷28號2樓之2
中山區,房地(土地+建物),10.73,土地1建物1車位0,二層,十層,3,見其他登記事項,鋼筋混凝土造,80.47,1,1,1,有,有,23700000,,0.0,0,,46.25,3.62,3.01,1,台北市,104,2020,1,10,24.342175,973618.8323352372,2017,1,10,3,0,RPSPMLRKMHPFFCA58CA,24.3804666,120.5872503,,臺北市中山區中山北路ㄧ段105巷12號2樓
中山區,房地(土地+建物)+車位,15.59,土地1建物1車位1,四層,十層,3,見其他登記事項,鋼筋混凝土造,157.31,2,2,1,有,有,37000000,升降平面,42.73,2400000,,64.64,3.49,7.11,1,台北市,104,2020,1,10,47.586275,777535.1191073477,2017,1,10,3,1,RPXPMLRKMHPFFCA09CA,24.3804666,120.5872503,,臺北市中山區中山北路ㄧ段105巷12號4樓之5
中山區,房地(土地+建物),8.3,土地1建物1車位0,三層,十層,3,見其他登記事項,鋼筋混凝土造,62.31,1,1,1,有,有,18600000,,0.0,0,,37.58,0.0,3.32,1,台北市,104,2020,1,10,18.848775,986801.5295423708,2017,1,10,3,0,RPUPMLRKMHPFFCA78CA,24.3804666,120.5872503,,臺北市中山區中山北路ㄧ段105巷12號3樓之3
中山區,房地(土地+建物),10.89,土地1建物1車位0,三層,十層,3,見其他登記事項,鋼筋混凝土造,82.0,1,1,1,有,有,24100000,,0.0,0,,46.25,4.6,3.01,1,台北市,104,2020,1,10,24.805,971578.3108244304,2017,1,10,3,0,RPWPMLRKMHPFFCA98CA,24.3804666,120.5872503,,臺北市中山區中山北路ㄧ段105巷12號3樓之6
中山區,房地(土地+建物),15.26,土地1建物1車位0,三層,十層,3,見其他登記事項,鋼筋混凝土造,114.58,2,2,1,有,有,33900000,,0.0,0,,64.64,3.49,7.11,1,台北市,104,2020,1,10,34.66045,978060.0078764124,2017,1,10,3,0,RPVPMLKLMHPFFCA28CA,24.3804666,120.5872503,,臺北市中山區中山北路ㄧ段105巷12號3樓之1
中山區,房地(土地+建物)+車位,28.6,土地1建物1車位2,十層,十七層,1,住家用,鋼骨鋼筋混凝土造,241.05,3,2,2,有,有,69980000,坡道平面,59.36,0,,108.26,5.97,13.52,1,台北市,104,2020,2,11,72.917625,959713.1009135308,2009,9,1,11,1,RPQPMLPKMHPFFCA18CA,25.0537495,121.5379124,,臺北市中山區南京東路三段89巷27弄3號10樓
中山區,建物,0.0,土地0建物1車位0,六層,十一層,5,商業用,鋼筋混凝土造,35.230000000000004,1,1,1,有,有,3900000,,0.0,0,含增建或未登記建物。；,22.71,0.0,3.43,1,台北市,104,2019,12,10,10.657075,365954.0727638681,1999,5,24,20,0,RPOQMLPKMHPFFCA08CA,24.3804666,120.5872503,,臺北市中山區龍江路120巷9號6樓之12
中山區,房地(土地+建物)+車位,9.71,土地1建物1車位1,三層,十九層,1,住家用,鋼骨鋼筋混凝土造,159.54000000000002,3,2,2,有,有,28000000,坡道平面,33.33,0,,77.61,3.75,7.12,1,台北市,104,2020,3,27,48.260850000000005,580180.4153884567,2016,3,22,4,1,RPRSMLNKNHPFFCA48CA,25.0560738,121.5266812,,臺北市中山區新生北路二段62巷16號三樓之2
中山區,房地(土地+建物),10.04,土地1建物1車位0,二層,七層,3,住家用,鋼筋混凝土造,53.61,1,1,1,有,有,14930000,,0.0,0,本件總價內含百分之五營業稅,27.88,0.88,3.03,1,台北市,104,2020,3,18,16.217025,920637.4165421831,2019,11,25,1,0,RPWOMLNJOHPFFCA58CA,25.058927,121.523525,,臺北市中山區中山北路二段８５巷１號二樓之２
中山區,房地(土地+建物),6.19,土地1建物1車位0,三層,十層,3,住家用,鋼筋混凝土造,49.66,2,2,1,有,有,8880000,,0.0,0,含增建或未登記建物。；,35.04,0.0,4.57,1,台北市,104,2020,2,27,15.022149999999998,591127.1023122523,1977,6,6,43,0,RPRPMLRKMHPFFCA58DA,25.066582,121.526014,,臺北市中山區德惠街３２號３樓之３
中山區,房地(土地+建物),9.68,土地1建物1車位0,六層,十二層,1,商業用,鋼筋混凝土造,107.59,3,2,2,有,有,16880000,,0.0,0,親友、員工或其他特殊關係間之交易。；,75.69,0.0,13.56,1,台北市,104,2020,2,21,32.545975,518650.92380855087,1986,2,18,34,0,RPTPMLLLMHPFFCA28DA,25.046727,121.532701,,臺北市中山區松江路18號6樓之3
中山區,房地(土地+建物),8.96,土地2建物1車位0,五層,六層,3,住家用,鋼筋混凝土造,49.34,0,0,0,無,有,4100000,,0.0,0,親友、員工或其他特殊關係間之交易。；,38.68,0.0,2.16,1,台北市,104,2020,3,18,14.92535,274700.42578566,1977,10,28,43,0,RPUOMLRKMHPFFCA78DA,25.048842,121.521804,,臺北市中山區中山北路一段３３巷７號五樓之４
中山區,房地(土地+建物)+車位,49.21,土地1建物1車位3,二十二層,四十二層,1,住家用,見其他登記事項,471.46,0,0,0,無,有,200000000,坡道平面,113.7,11100000,,221.8,2.04,26.39,1,台北市,104,2020,2,13,142.61665,1402360.8042959922,2014,12,29,6,1,RPUPMLNKNHPFFCA48CA,25.0814481,121.559629,,臺北市中山區植福路２８６巷３０號二十二樓
中山區,房地(土地+建物)+車位,38.07,土地1建物1車位1,二層,九層,3,住家用,鋼筋混凝土造,200.85,4,2,2,有,有,37990000,升降平面,0.0,0,含增建或未登記建物。；,141.43,3.8,7.3,1,台北市,104,2020,2,19,60.757125,625276.4593453031,1999,12,9,21,1,RPSSMLKMMHPFFCA38CA,25.059885,121.5346913,,臺北市中山區民生東路二段147巷12弄1號2樓
中山區,房地(土地+建物)+車位,10.2,土地2建物1車位1,五層,十四層,1,商業用,鋼筋混凝土造,127.84,1,2,1,有,有,20300000,坡道平面,39.18,0,含增建或未登記建物。；,46.5,1.03,4.1,1,台北市,104,2020,3,8,38.6716,524933.0257863653,2006,7,13,14,1,RPWOMLNLMHPFFCA58CA,25.053423,121.537241,,臺北市中山區建國北路二段9之2號5樓之1
